tool,id,status,outcome,outputBytes,outputSha256,errorCode
into-0.0.4-auto,38d9d6aa4f604d11,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,3f9ec14e83f0b9aa,success,complete,48,9f50a0258588142de8c98f6f3284eb3de986fece03ba70bd79ef5d239c1f7686,
into-0.0.4-auto,40988f5d614510d0,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,4df6685a5e0b18c7,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,56a643be21c72ad3,success,complete,64,66f51a3f37e077cdf643f06b11d97288c90c3683006ed632a16c66c756092c70,
into-0.0.4-auto,5ca7ca5da37c8d4f,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,663ae15962f8ba78,success,complete,130,3df03a2001fd1130f11b8917cacbf6a10895f4e2dedeb8950b5d95f73f3fbdcb,
into-0.0.4-auto,7451b9d0883307c8,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,7cab60c3d563b80f,success,complete,50,65dd3f7abb04e12377862181c172c4069eb1f742cde5c7f4954c2f2e161fa298,
into-0.0.4-auto,9edb4eca9b63dc90,success,complete,130,dd1ab73dccb48265a192d4f2766d34962c7f6e5e07f0d7e3054fda097a8637cb,
into-0.0.4-auto,e85c2214c0d6a888,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,f0d3811bb38e2e7e,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,f9bd64c8c29e3584,success,complete,109,7fcb1f9a055a7b27fffadac5cc7f14fd24c75abf7520940c30ff846394144597,
into-0.0.4-auto,1038e88e473c0cf4,success,complete,61871,2298fc77d5af3a72d4cdde75b83ddf331283b8338eb51c6fa8b231171d724ed9,
into-0.0.4-auto,223c3419f6a4b1bf,success,complete,58,a9ad0a341db18375b8eeeff9e79ae6574dec95d49e8eb9afd6a9b140e529a02f,
into-0.0.4-auto,2c511dc3356f5b8a,success,degraded,1846,5dca3f104b2de5bbaf35b176f57a00076dbb43a21759d46773a2f8be35387f87,ocr.lowConfidence
into-0.0.4-auto,3fa86af2156e8774,success,degraded,1846,5dca3f104b2de5bbaf35b176f57a00076dbb43a21759d46773a2f8be35387f87,ocr.lowConfidence
into-0.0.4-auto,45ef5775ba85860f,success,complete,3564,59e17021622a905eabcec12e9980b6b24ef4c8caf7c1c37c0859666a463bc8a1,
into-0.0.4-auto,71147f930160c51f,success,complete,38,2e1aa3b3d2776ddd9f799f59cec3d66d92b3a3b89377d568153205c1c11247eb,
into-0.0.4-auto,8068cfa2b1e1543d,success,complete,58,7fe92d0c63afa8853d616cebea1531c550881548add5109c2546234a0e5132c9,
into-0.0.4-auto,824df5b05fbb0d4b,success,complete,3564,941a53d1bd1d2a82412e117984a03c3fa4f7e767fc264d9e2e23817543176b71,
into-0.0.4-auto,87c7056ceb9774a5,success,complete,86,a2cdc675c8fb47409ba15b5bff95ffda75784c9a6736cfb2b7e2d358b2b601d3,
into-0.0.4-auto,9483c83046f479df,success,complete,273,8bfa1ab799aea1cc88ae29afbcc1735a394e5d9ed346ef861e3ff5227fa5f93e,
into-0.0.4-auto,ac51b3574e9accd3,success,complete,65,bf84df22c5e432a247b8778982f7a46294dccf500e631aa597d6af6bb300b612,
into-0.0.4-auto,bee34239a02e4140,success,complete,669,2e033e3c4bf1dd88a95f16f5856a1227dda615d2b49f1195fe6bb76b0ba8e653,
into-0.0.4-auto,c5bf657e6ed5b211,success,complete,90,859773e7917e9ba20eec26dd6a436f403285881a82b6f195bf76f005d1789685,
into-0.0.4-auto,c97d3f46a613c997,success,complete,51,6fa36db6c4472fca761ef0e91128f661b828bdf7984c30a27e53073463c50678,
into-0.0.4-auto,da2b47ce108487da,success,complete,148,8e4bc358dc843e672a868c252f96646f924c2a8b51f1a0efaec1ece453d2ab86,
into-0.0.4-auto,efcd4d66988349d5,success,degraded,3624,3f14ed2122ee11bf32d6359daa10d66ba307a0d727043a97e727ce2645f9b601,ocr.lowConfidence
into-0.0.4-auto,07d1ea0d9e8026c4,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,09d99041f575d5c9,success,complete,384,c6b201a499424814ec0d2ba4f6ced3dcfeee3e86d45cfa912c226625dc4b38fa,
into-0.0.4-auto,14f94de85e3eb8a9,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,269a07d29811b6f3,success,complete,103250,3315fc6420598086035a152704041374ff6be5bb34f13c2e816e74e76ddd5bfa,
into-0.0.4-auto,48832c08d6fd6e64,success,degraded,593,af3098fd41890d1a08f511e43f163b68266cb1f58144bb70663069cff3ef9480,ocr.lowConfidence
into-0.0.4-auto,49724e0be6cb11ac,success,degraded,3624,3f14ed2122ee11bf32d6359daa10d66ba307a0d727043a97e727ce2645f9b601,ocr.lowConfidence
into-0.0.4-auto,4e42de2ba9533305,success,degraded,7437,ab2f671d9180e2b416f7379e95550acec7be0952b79e0a8b141db1077a755921,ocr.lowConfidence
into-0.0.4-auto,60c3571cfb078b40,success,degraded,79689,01805bf4aa1f6bfb71b74e33d7ab08a49b3237951192be3c6f704a72f2025f42,ocr.lowConfidence
into-0.0.4-auto,6ef0fc868e3dc907,success,degraded,3163,79fda1531dc9176946d1a9ecc852461a3772e8e22b98ecd28aaba8ee3f1492d8,ocr.lowConfidence
into-0.0.4-auto,787d08248c98ba98,success,degraded,7104,dab3fc8dca9c591141dd2ef4e29bf14bcdcab487453612f9c102d48dfd2440eb,ocr.lowConfidence
into-0.0.4-auto,864e8005b6064daa,success,degraded,9008,e6788304bda0a669f70ed98720c16fd12e4cdf4733150cc0c450778d1feb0ae1,pdf.optionalOcrSkipped
into-0.0.4-auto,92a8e78cdc457b7f,success,complete,35,10eac1867f2470ac7068ef1053f461d837cd6cb25c9f023bd27aa067ccdb8812,
into-0.0.4-auto,9374d66710ed933b,success,complete,939,c3ebf07e799bd3506b5a301d9852af44cd93b85fcb0516a4ec954bdf02169030,
into-0.0.4-auto,a480a83474d87afc,success,degraded,2156,a8375c3ef22a00b8faa3aadb0911bab0195c556f416c114132e613d241c47ed5,ocr.lowConfidence
into-0.0.4-auto,c04d73629c0a1ca4,success,degraded,7437,ab2f671d9180e2b416f7379e95550acec7be0952b79e0a8b141db1077a755921,ocr.lowConfidence
into-0.0.4-auto,e1a4f7d2e8feeb3f,success,complete,1207,ccf11a0a4e7635867b6e0987717c8a90d783c506f2273c939ac455987a07f7b6,
into-0.0.4-auto,02ccc7528ddfe115,success,degraded,6438,70e8e319a1e42da73b46830bb35e9f7cd07d0c9b86eb8c72bb1f59965ed2c588,ocr.lowConfidence
into-0.0.4-auto,1ac624d2d3f9ef9e,success,degraded,6438,70e8e319a1e42da73b46830bb35e9f7cd07d0c9b86eb8c72bb1f59965ed2c588,ocr.lowConfidence
into-0.0.4-auto,341988f676d32abf,success,degraded,52473,8d642a271356ad873122a158ca1fed8c1ca3175b7523bf979016a4986b1242c1,ocr.lowConfidence
into-0.0.4-auto,6341d990446b09d3,success,degraded,6417,bc4e6fd4ff369132f6e700cfa9e1296243d71a72dbe3b6bd2dae43574e4c5ed0,ocr.lowConfidence
into-0.0.4-auto,6bb08e9d62c4d667,success,degraded,6487,d991458534ab37eb171b382735179418386126315773a7afd65348757901f0ec,ocr.lowConfidence
into-0.0.4-auto,9ef8bd986246a820,success,degraded,7050,2d8bc42736c6d0621a1963caa8f56da7d795ab4b13aa60a068230540e966278e,ocr.lowConfidence
into-0.0.4-auto,a46db92df0f05d9c,success,degraded,6487,d991458534ab37eb171b382735179418386126315773a7afd65348757901f0ec,ocr.lowConfidence
into-0.0.4-auto,acf4f291fe257412,success,degraded,4932,69961ad726f81790a4f71c528146e9e4201f3402294249539576c3961add5b15,ocr.lowConfidence
into-0.0.4-auto,bfc9dbc84d26e478,success,degraded,7131,22b92293bbd5aafb845e947bb51a85092fa020f4f1d3d824f44ec2e2be8f7bf2,ocr.lowConfidence
into-0.0.4-auto,c98b862c63a04a4d,success,degraded,12303,32e9eec25ed2d2ae4e9b6b1a56f0b8a6400c2c94c8a61624d272fbcbfaab08ff,pdf.optionalOcrSkipped
into-0.0.4-auto,cf7ed872d4e911cc,success,degraded,14516,dccd545eb5febddc59229dd00a4fa63df4af722e78c66feb3717ce39d271df8a,ocr.lowConfidence
into-0.0.4-auto,cfdbbd41fa7cff11,success,degraded,80230,87865c680459631838ebe682c5ce4abf575ea6bb8f7ddf7a5eb35ab7802778c6,ocr.lowConfidence
into-0.0.4-auto,e812b6791236a4fd,success,degraded,7102,11c9487bc921cd7923805a4e42543676ef6aeef1abbb19e2ccad6351c046d814,ocr.lowConfidence
into-0.0.4-auto,e881cd94510fcb92,success,degraded,67904,343203e766ddea9f42b5cff7fc7487d39808faec8f6956382e18fb56c66735a9,ocr.lowConfidence
into-0.0.4-auto,f217c8a400d7c2b5,success,degraded,6487,d991458534ab37eb171b382735179418386126315773a7afd65348757901f0ec,ocr.lowConfidence
into-0.0.4-auto,f86c9d43d0939170,success,complete,868184,47652f2cb90b9d0d1f5482d4198a4a54ee1e62cc210e0aa9c4a671c96a855a59,
into-0.0.4-auto,083be0f4727ef738,success,degraded,33605,89dd9b373704719c16ffdb2ad87ac40ceb2d0990033161c8f7af1dee4ff8f77f,pdf.optionalOcrSkipped
into-0.0.4-auto,0afad9dc03a3f2cb,success,degraded,8804,160326bdfe2089512b8147a5ae5f9301c51902095a67fb7a373bfe4fc9080b83,ocr.lowConfidence
into-0.0.4-auto,1864fc833b12b337,success,degraded,8804,160326bdfe2089512b8147a5ae5f9301c51902095a67fb7a373bfe4fc9080b83,ocr.lowConfidence
into-0.0.4-auto,1c185471a8d4da8f,success,degraded,11592,e67ae8ffac872ac2fad7ed00b04cda223188eda0d638d187465f654634a530bc,ocr.lowConfidence
into-0.0.4-auto,3d2ba00aedea488e,success,degraded,30528,3d2147aada6dfbb8a5ca2655bf6d86ae53681afe0d5e0b7107d875c8b8422ccf,ocr.lowConfidence
into-0.0.4-auto,42de04aeb41f002b,success,degraded,191927,bd7591f087562f3e6cf8b048da3002d8cd644508b729d9a49574419e8f3a7d62,ocr.lowConfidence
into-0.0.4-auto,4f35014501ab7701,success,degraded,133084,83c366d86cfafccdd9107615dc32ed55ce1d7286bd3a69064f6c9430edc4d878,ocr.lowConfidence
into-0.0.4-auto,63285a64a5440eb9,success,complete,330016,f325a085a555668f4c6c7164d6f53bad2c0f2b0cee877acdd7bb6bbd0e715485,
into-0.0.4-auto,70ad7d515ade0b48,success,degraded,62792,bd0463d12b651de701952a935ad2adc4ee8507905f061fe8ec35d261df7925d2,ocr.lowConfidence
into-0.0.4-auto,748b28b8e9dd30e4,success,degraded,121404,433a4478696bee3a48bce178682609588ded50cbf16a1a8297195f3ccf7243f6,ocr.lowConfidence
into-0.0.4-auto,79f9e7906b8423bd,success,degraded,97043,da15c9c7ec159a144048d66fde6a3571ee740ff2f55a85a7b0d3d1c550038170,ocr.lowConfidence
into-0.0.4-auto,92fc9e24aee05a9e,success,degraded,63467,a23ceca842d8b3d9dc07ff3cc4b510e4efd2b34a178896128493c7dae0714a84,ocr.lowConfidence
into-0.0.4-auto,9a361a1a6c007788,success,degraded,20554,36aba511d68e95b11d75acf9116604216f965d4fcf4ebca3cc82f06f67a50a34,ocr.lowConfidence
into-0.0.4-auto,a942be888c0fe523,success,degraded,30066,a45eea8415228ff3a604bd17ed57a184f525dacf05e946b146d70a8a523e2cf5,ocr.lowConfidence
into-0.0.4-auto,ba2217550435e9bc,success,degraded,11585,4629792e9927488ca45f631b41f5cb655824ee3bfdc4e2e0d527e6d88ce488dc,ocr.lowConfidence
into-0.0.4-auto,e0d6c732185b8a52,success,degraded,122146,69b1753855b37d57d4bec3539340ea9f63ec468055518df786afb89a884590ac,ocr.lowConfidence
into-0.0.4-auto,977cb3893f9700db,failed,failed,0,,malformed
into-0.0.4-auto,ed33655f95c1acfb,success,degraded,35331,d43075f52af5e11841c5e379f2196a9eb55b5f93cc573d746111cd304cbb477d,pdf.optionalOcrSkipped
into-0.0.4-auto,0c3745430f644f04,success,degraded,46751,13cd8a110b2b92856e01fc49014e0bea69171456eb01276a437661bfa5c94bd6,pdf.optionalOcrSkipped
into-0.0.4-auto,ee9b05db0b60c17e,failed,failed,0,,timeout
into-0.0.4-auto,8dc42a6ba7978a9c,failed,failed,0,,timeout
into-0.0.4-auto,cc54715a4a47401e,failed,failed,0,,timeout
into-0.0.4-auto,1eb85023ddffb1eb,failed,failed,0,,timeout
into-0.0.4-auto,fc5ab66c3aab76d4,failed,failed,0,,timeout
into-0.0.4-auto,35227a98f35aebf2,failed,failed,0,,timeout
into-0.0.4-auto,3ef3b998b7ad2335,failed,failed,0,,pdfPageObjects
into-0.0.4-auto,adf67a999a43f8d6,failed,failed,0,,timeout
into-0.0.4-auto,8d931779ff38af88,failed,failed,0,,timeout
into-0.0.4-auto,0e9b27cc0b27b9c2,success,degraded,45,e305ff5b617fbb375bcba3340ee8b0eed452c649fa8458244c97cd913e927399,ocr.lowConfidence
into-0.0.4-auto,166267ea1fa6c4a6,success,degraded,49,5dfd9505a1cc89beff2f81957169d5cd0f52eee1aade393677656cf5d538bf76,ocr.lowConfidence
into-0.0.4-auto,3c05f4ee2ffbf99c,success,complete,69,41820867f31e5a1ad9b6e237c45a136c35f3ab3aa4d63fae7959fe050370061f,
into-0.0.4-auto,3d692a59957d1ee1,success,degraded,1052,89aceb86574f6ec993cdad28034cc46a9717d305e9d9180dec48b35338bf0e70,ocr.lowConfidence
into-0.0.4-auto,71eb5c58b160b785,success,degraded,45,e305ff5b617fbb375bcba3340ee8b0eed452c649fa8458244c97cd913e927399,ocr.lowConfidence
into-0.0.4-auto,f0da814dfa91bfae,success,degraded,1112,af316923d3e91215f130e15c6c413a709b8acb011bbe69f0519ba58b78c318cc,ocr.lowConfidence
into-0.0.4-auto,a10bdc1c3a6bdaee,success,degraded,83,b1477e7cbcf8d43449a53e43a38e7946e2fdfa3ede71ef3525a25bc4a1212c1f,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,fcb237ceecf5d1b2,success,complete,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,emptySource
into-0.0.4-auto,66feee92d26aa2a6,success,degraded,83,b1477e7cbcf8d43449a53e43a38e7946e2fdfa3ede71ef3525a25bc4a1212c1f,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,81a05ea7dbd24c40,success,degraded,402,c4b2abe133bfcf0a422b4f112cceff99600cee0f425a8d2e3c997a0cfd97f9eb,presentation.dangerousPartsIgnored
into-0.0.4-auto,d81cfd619c8b1c08,success,degraded,402,c4b2abe133bfcf0a422b4f112cceff99600cee0f425a8d2e3c997a0cfd97f9eb,presentation.dangerousPartsIgnored
into-0.0.4-auto,6f5b2fcddb93324d,success,complete,402,c4b2abe133bfcf0a422b4f112cceff99600cee0f425a8d2e3c997a0cfd97f9eb,
into-0.0.4-auto,a88db8f621cbd94e,success,complete,402,c4b2abe133bfcf0a422b4f112cceff99600cee0f425a8d2e3c997a0cfd97f9eb,
into-0.0.4-auto,00ad47f8f06c06e8,failed,failed,0,,malformed
into-0.0.4-auto,11a4a894e835edd6,failed,failed,0,,malformed
into-0.0.4-auto,14f68451417df205,failed,failed,0,,malformed
into-0.0.4-auto,23ccd1647ab3d169,failed,failed,0,,malformed
into-0.0.4-auto,33d146722c4d7ca6,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,3b736f6ffc672109,success,degraded,35,6d50d949e70d7cc77c19282fcb8eb7d3095f8f1798319a3122fbda994315772d,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,3ff3d89a70d79330,failed,failed,0,,malformed
into-0.0.4-auto,4b6403fd1a1ff4e0,failed,failed,0,,encrypted
into-0.0.4-auto,51e935e095fb753b,failed,failed,0,,malformed
into-0.0.4-auto,6e7ea92129594844,failed,failed,0,,encrypted
into-0.0.4-auto,8f50ab64422f5782,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,9301cdd9a5e36259,failed,failed,0,,malformed
into-0.0.4-auto,d70d508f6641d0f7,failed,failed,0,,malformed
into-0.0.4-auto,d9f65b1943a0b8cc,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,db6954914fbea369,failed,failed,0,,malformed
into-0.0.4-auto,ebd73747aa00697d,failed,failed,0,,malformed
into-0.0.4-auto,087d6eae43454484,success,degraded,78,7302432c033169a193b76ede1aeed9d14c391fc8b9c47598649f1e7e0fc4e5fd,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,19de523442fc17c2,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,1e49e0417c76264e,success,degraded,83,10c1d798b4607446cb970e2d78b077ada52fe50b1ce48fde729106103ca7d8d4,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,28e3dce03598a103,success,degraded,110,00211bff1cc8cc53407d86ce201cddd8e69af671ce5d6b0c98b714cee9dd4b24,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,333875fd34c563d3,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,4c625b5a1c519be9,success,degraded,23,d7e14d73d0771d6062a6aaf9aed7c87c76c7e88089099537d4ebe0c094fe4d40,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,617622df878a13f5,success,degraded,65,871ef7c55a301d91e1d3d184a37c990c9335b20155eb4da85f7af3ffa2d473cb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,8994aa18058b30e0,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,8a14ce7b770bb1ba,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,9009609e77d640ea,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,b5d730ca9210a5f8,failed,failed,0,,encrypted
into-0.0.4-auto,d02ccbdf9777a524,failed,failed,0,,malformed
into-0.0.4-auto,d2a2db9afc64f308,success,degraded,159,4f5f433cef6f80fec7f559b6be15a5c084126a681b86fba386cf2690f3d9d85f,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,deea3c2ff6680127,success,degraded,81,812bc9a1d7de2d8d3bb35bca1075c8a4ac224022c6d33a117f292e1593993b87,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,ead4fc0001a27460,failed,failed,0,,malformed
into-0.0.4-auto,f4a1548cdccf0ec5,success,degraded,23,d7e14d73d0771d6062a6aaf9aed7c87c76c7e88089099537d4ebe0c094fe4d40,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,0411028ae697bfa3,failed,failed,0,,malformed
into-0.0.4-auto,2512fc5378812f03,failed,failed,0,,malformed
into-0.0.4-auto,2a387a0913e9e294,failed,failed,0,,malformed
into-0.0.4-auto,3d07bf3d14a60b9e,success,degraded,232,94e1c1badba4864766c50a350a1f666850fd6188b45b35ed0d40edcca45f3efa,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,64567d60faba1023,success,degraded,79,789d9d07318a23696d390c26ab022756abf0c38401e9608798fed09d668a838e,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,7dde74c7dd41b8c5,success,degraded,152,542055f963ba6f0c19b0a5bebdf810e0b1bf2ebdcff08e0bfb8b0d1884490fd3,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,8330e8987cdf6dc1,failed,failed,0,,malformed
into-0.0.4-auto,a923ae6c2debdc22,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,b1836c7af32f083b,success,degraded,183,1c76040e96cef72656fbb8eab529eb707f4d581c73e18484bc89445a1a7f7499,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,c23aa12f560c4816,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,c5a35458b2cdca31,success,degraded,69,d4835930325862f73486ed0f958409d9e8221141f99de1b11527fee70a07a961,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,d9d72c7d98007393,failed,failed,0,,malformed
into-0.0.4-auto,db007922d189fd1a,success,degraded,35,6d50d949e70d7cc77c19282fcb8eb7d3095f8f1798319a3122fbda994315772d,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,e005d251f757935b,failed,failed,0,,malformed
into-0.0.4-auto,e8e00220fc7f929a,failed,failed,0,,malformed
into-0.0.4-auto,edada1835e78af61,failed,failed,0,,malformed
into-0.0.4-auto,07c19fe8077c8296,failed,failed,0,,encrypted
into-0.0.4-auto,0bf66aaf8d9a563a,success,degraded,103,35a0e357fa5d2a5512031a741409e80a06f3680ca200db4e8a0b020b928c8452,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,4003b7a7ac6368cb,success,degraded,55,1a31e35a8282a7c30a6af7ba78740af01c54b7f9d27c940f0acde6bcbab9f923,legacyOffice.ppt.imagePlacementRecovered
into-0.0.4-auto,4a674c72e5dd5164,failed,failed,0,,malformed
into-0.0.4-auto,561dd23257adc451,success,degraded,233,4448f2821023333c3feb2e6cf9be951ee3554a81ce582d2cb2c4cb80194bbf7e,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,6f6703c7499a3508,success,degraded,1126,98f1d351b2c62c07de1d690d98a0dd72dd04d447d9c06980027091201edf37a6,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,7528f73d3eafc266,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.imagePlacementRecovered
into-0.0.4-auto,86641dd97dda76de,success,degraded,233,4448f2821023333c3feb2e6cf9be951ee3554a81ce582d2cb2c4cb80194bbf7e,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,8cc0b8771e994091,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,9c4d1027119de365,success,degraded,59,029d2b059a7fa0531c97da7a0d80d07d4748466b08665a1cbb924f31b71daf63,legacyOffice.ppt.imagePlacementRecovered
into-0.0.4-auto,9e896572d49acbea,failed,failed,0,,encrypted
into-0.0.4-auto,b11ddfaebc001afc,failed,failed,0,,malformed
into-0.0.4-auto,b88a5c5466bec2cb,success,degraded,11,934658445a56eabdf7ff4b6de7715ae60889b556de65226a42fbcd6b137a52eb,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,d4dfab0cab9021e9,failed,failed,0,,malformed
into-0.0.4-auto,db2410c04af1be06,failed,failed,0,,malformed
into-0.0.4-auto,df1d7154772f39b9,success,degraded,210,aec082edb8ae29c7bc11b247847b4f1fed95251edb387515bdcce8a41caa1519,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,3ce325623a5462e4,success,degraded,33,8ff9a0cab959aa2fe47e8d64ac54c95d21beed32a5911f17d9625560b3e99628,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,3ea6af976377bada,failed,failed,0,,malformed
into-0.0.4-auto,504ae451fe84b67e,success,degraded,238,e5ff75ed4027df382b6d5aa3c8360a3071a4f222f3ef27bcafe93b9e1c19eef9,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,506d3f3ca93c4a0f,success,degraded,33,98730f67f3b292f95b0bda0ceba209c560e8b7f36afbb121cfbb6dda817b592e,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,5098bfbca84d46f1,success,degraded,33,1262817c234b7b9db18457ebb2eafcaac0c03347403f40803173f54cc2caadc0,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,b058f1966b10b9ea,success,degraded,35,fb15b975482092750f5884e3f708c0a67ce9d7a84dde86cabe2866946366fec1,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,b2b32a771cb8c2c8,failed,failed,0,,malformed
into-0.0.4-auto,b848cc2e9ffaa3f6,success,degraded,95,3281017b5ef5e1d151b442e87106d275fc190009a788fe044d969315a8703211,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,c6f8529981c35ca5,success,degraded,88,e8ba128a69a9ea4246b4236c76ffce5ebe13b24698f97c4febbdcf27c9e7e927,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,c90f2f950b6fa119,success,degraded,33,98730f67f3b292f95b0bda0ceba209c560e8b7f36afbb121cfbb6dda817b592e,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,c9f7f2025785245a,success,degraded,138,6273a07020235e6006c9876ddb31300085d277bbd82d06c9808d32a7bc307ee3,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,cdfb0a473b37a910,success,degraded,43,d7e2da584c7bc1199a8f187ff90adc5ad47d41eec2ec8e2ff0c19f56a390e827,legacyOffice.ppt.layoutPartiallyRecovered
into-0.0.4-auto,d4e7ae1de7fd3659,failed,failed,0,,malformed
into-0.0.4-auto,df16df0e8d65c137,failed,failed,0,,malformed
